"","cntry","cntryID","year","AvgS_a02","AvgS_a03","AvgS_a05","AvgS_a06","AvgS_a07","AvgS_a12","AvgS_a08","AvgS_a01","AvgS_a04","AvgS_a09","AvgS_a10","AvgS_b01_2","AvgS_b03_1_min","AvgS_b03_2","AvgS_b04_a","AvgS_b04_b","AvgS_b05","AvgS_b07","AvgS_b08","AvgS_b09_1","AvgS_b09_2","AvgS_b10_max","AvgS_b11_1","AvgS_b11_2","AvgS_b12","AvgS_b02","AvgS_b04","AvgS_b06","AvgS_b13","AvgS_c03","AvgS_c11","AvgS_c02","AvgS_c10","AvgS_c04","AvgS_c05","AvgS_c09","AvgS_c01_2","AvgS_c06","AvgS_c07","AvgS_c08","AvgS_c12","AvgS_c14","AvgS_c15","AvgS_d03_3","AvgS_d04","AvgS_d06","AvgS_d10","AvgS_d11","AvgS_d12","AvgS_d03_1","AvgS_d03_2","AvgS_d05","AvgS_d08","AvgS_d09_0","AvgS_d09_1","AvgS_d03_4","AvgS_e07","AvgS_e12","AvgS_e11","AvgS_e06","AvgS_e01","AvgS_e02","AvgS_e03","AvgS_e04","AvgS_e05","AvgS_e08","AvgS_e09","AvgS_e10","AvgS_e13","AvgS_elig_A","AvgS_elig_B","AvgS_elig_C","AvgS_elig_D","AvgS_cond_A","AvgS_cond_B","AvgS_cond_C","AvgS_cond_D","AvgS_secu_A","AvgS_secu_B","AvgS_secu_C","AvgS_secu_D","AvgS_righ_A","AvgS_righ_B","AvgS_righ_C","AvgS_righ_D","AvgS_ExtReg_A","AvgS_ExtReg_B","AvgS_ExtReg_C","AvgS_ExtReg_D","AvgS_IntReg_A","AvgS_IntReg_B","AvgS_IntReg_C","AvgS_IntReg_D","AvgS_Reg_A","AvgS_Reg_B","AvgS_Reg_C","AvgS_Reg_D","AvgS_ExtCont","AvgS_IntCont","AvgS_Cont","AvgS_ImmPol","CCode","R_adm_guide","R_adm_guide_A","R_adm_guide_B","R_adm_guide_C","R_adm_guide_D","R_adm_guide_E","R_adm_guide_F","name"
"82","be","be",1999,0,0.3,0,0,0,0,0,0,0,0,0.175,0.7,0,0,0.125,0,0,0.416666666666667,0.5,0,0.166666666666667,0.6,0,0.65,0.5,0,0,0.9,0.9,0.5,0.5,0,0,0,0,0,1,0.5,0.5,0.5,0.416666666666667,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,0.8,1,1,0.7,0.7,1,1,0.55,0.5,0.5,0.833333333333333,0.0750000029802322,0.174999997019768,0.375,NA,0,0.283333331346512,0.5,NA,0,0.4375,0.25,NA,0.174999997019768,0.899999976158142,0.513888895511627,NA,0.0375000014901161,0.229166656732559,0.4375,NA,0.0874999985098839,0.668749988079071,0.381944447755814,NA,0.0625,0.448958337306976,0.409722208976746,NA,0.708333313465118,0.704761922359467,0.706547617912292,0.406932055950165,211,"-1 Yes","-201: <50% administrative guidelines","-200: 0% administrative guidelines","-201: <50% administrative guidelines",NA,"-202: >=50% administrative guidelines",NA,""
"83","be","be",2000,0,0.3,0,0,0,0,0,0,0,0,0.175,0.7,0,0,0.125,0,0,0.416666666666667,0.5,0,0.166666666666667,0.6,0,0.65,0.5,0,0,0.766666666666667,0.9,0.5,0.5,0,0,0,0,0,1,0.5,0.5,0.5,0.416666666666667,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,0.8,1,1,0.7,0.7,1,1,0.55,0.5,0.5,0.833333333333333,0.0750000029802322,0.174999997019768,0.375,NA,0,0.264285713434219,0.5,NA,0,0.4375,0.25,NA,0.174999997019768,0.899999976158142,0.513888895511627,NA,0.0375000014901161,0.219642847776413,0.4375,NA,0.0874999985098839,0.668749988079071,0.381944447755814,NA,0.0625,0.444196403026581,0.409722208976746,NA,0.708333313465118,0.704761922359467,0.706547617912292,0.405741572380066,211,"-1 Yes","-201: <50% administrative guidelines","-200: 0% administrative guidelines","-201: <50% administrative guidelines",NA,"-202: >=50% administrative guidelines",NA,""
"84","be","be",2001,0,0.3,0,0,0,0,0,0,0,0,0.175,0.7,0,0,0.125,0,0,0.416666666666667,0.5,0,0.166666666666667,0.6,0,0.65,0.5,0,0,0.766666666666667,0.9,0.5,0.5,0,0,0,0,0,1,0.5,0.5,0.5,0.416666666666667,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,0.8,1,1,0.7,0.7,1,1,0.55,1,0.5,0.833333333333333,0.0750000029802322,0.174999997019768,0.375,NA,0,0.264285713434219,0.5,NA,0,0.4375,0.25,NA,0.174999997019768,0.899999976158142,0.513888895511627,NA,0.0375000014901161,0.219642847776413,0.4375,NA,0.0874999985098839,0.668749988079071,0.381944447755814,NA,0.0625,0.444196403026581,0.409722208976746,NA,0.708333313465118,0.776190459728241,0.74226188659668,0.41467010974884,211,"-1 Yes","-200: 0% administrative guidelines","-200: 0% administrative guidelines","-200: 0% administrative guidelines",NA,"-202: >=50% administrative guidelines","-200: 0% administrative guidelines","AG (Omzendbrief), ministerial guideline (Omzendbrief), "
"85","be","be",2002,0,0.3,0,0,0,0,0,0,0,0,0.175,0.7,0,0,0.125,0,0,0.416666666666667,0.5,0,0.166666666666667,0.6,0,0.65,0.5,0,0,0.766666666666667,0.9,0.5,0.5,0,0,0,0,0,1,0.5,0.5,0.5,0.416666666666667,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,0.8,1,1,0.7,0.7,1,1,0.55,1,0.5,0.833333333333333,0.0750000029802322,0.174999997019768,0.375,NA,0,0.264285713434219,0.5,NA,0,0.4375,0.25,NA,0.174999997019768,0.899999976158142,0.513888895511627,NA,0.0375000014901161,0.219642847776413,0.4375,NA,0.0874999985098839,0.668749988079071,0.381944447755814,NA,0.0625,0.444196403026581,0.409722208976746,NA,0.708333313465118,0.776190459728241,0.74226188659668,0.41467010974884,211,"-1 Yes","-200: 0% administrative guidelines","-200: 0% administrative guidelines","-200: 0% administrative guidelines",NA,"-202: >=50% administrative guidelines",NA,""
"86","be","be",2003,0,0.3,0,0,0,0,0,0,0,0,0,0.7,0,0,0.125,0,0,0.416666666666667,0.5,0,0.166666666666667,0.6,0,0.65,0.5,0,0,0.783333333333333,0.9,0.5,0.5,0,0,0,0,0,1,0.5,0.5,0.5,0.416666666666667,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,0.8,1,1,0.7,0.7,1,1,0.55,1,0.5,0.833333333333333,0.0750000029802322,0.174999997019768,0.375,NA,0,0.266666680574417,0.5,NA,0,0.4375,0.25,NA,0,0.899999976158142,0.513888895511627,NA,0.0375000014901161,0.220833331346512,0.4375,NA,0,0.668749988079071,0.381944447755814,NA,0.0187500007450581,0.444791674613953,0.409722208976746,NA,0.708333313465118,0.776190459728241,0.74226188659668,0.403881430625916,211,"-1 Yes","-200: 0% administrative guidelines","-200: 0% administrative guidelines","-200: 0% administrative guidelines",NA,"-202: >=50% administrative guidelines",NA,""
"87","be","be",2004,0,0.3,0,0,0,0,0,0,0,0,0,0.775,0,0,0.125,0,0,0.5,0.5,0.125,0.125,0.6,0,0.633333333333333,0.5,0,0,0.7125,0.9,0.5,0.5,0,0,0,0,0,1,0.5,0.5,0.5,0.416666666666667,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,0.8,1,1,0.7,0.7,1,1,0.55,1,0.5,0.833333333333333,0.0750000029802322,0.193749994039536,0.375,NA,0,0.280357152223587,0.5,NA,0,0.433333337306976,0.25,NA,0,0.899999976158142,0.513888895511627,NA,0.0375000014901161,0.237053573131561,0.4375,NA,0,0.666666626930237,0.381944447755814,NA,0.0187500007450581,0.451860100030899,0.409722208976746,NA,0.708333313465118,0.776190459728241,0.74226188659668,0.405648559331894,211,"-1 Yes","-200: 0% administrative guidelines","-200: 0% administrative guidelines","-200: 0% administrative guidelines",NA,"-202: >=50% administrative guidelines",NA,""
"88","be","be",2005,0,0.3,0,0,0,0,0,0,0,0,0,0.775,0,0,0.125,0,0,0.5,0.5,0.125,0.125,0.6,0,0.633333333333333,0.5,0,0,0.7125,0.9,0.5,0.5,0,0.5,0,0,0,1,0.5,0.5,0.5,0.416666666666667,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6,0.8,1,1,0.7,0.7,1,1,0.55,1,0.5,0.833333333333333,0.0750000029802322,0.193749994039536,0.375,NA,0,0.280357152223587,0.5,NA,0,0.433333337306976,0.375,NA,0,0.899999976158142,0.513888895511627,NA,0.0375000014901161,0.237053573131561,0.4375,NA,0,0.666666626930237,0.444444447755814,NA,0.0187500007450581,0.451860100030899,0.440972208976746,NA,0.875,0.776190459728241,0.825595259666443,0.434294402599335,211,"-1 Yes","-200: 0% administrative guidelines","-200: 0% administrative guidelines","-200: 0% administrative guidelines",NA,"-202: >=50% administrative guidelines",NA,""
"89","be","be",2006,0,0.3,0,0,0,0,0,0,0,0,0,0.775,0,0,0.125,0,0,0.5,0.5,0.125,0.125,0.6,0,0.633333333333333,0.5,0,0,0.7125,0.9,0,0.166666666666667,0,0.5,0,0,0,0,0.5,0.5,0,0.416666666666667,0.5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6,0.8,1,1,0.7,0.7,1,1,0.55,1,0.5,0.833333333333333,0.0750000029802322,0.193749994039536,0.125,NA,0,0.280357152223587,0.5,NA,0,0.433333337306976,0.25,NA,0,0.899999976158142,0.361111104488373,NA,0.0375000014901161,0.237053573131561,0.3125,NA,0,0.666666626930237,0.305555552244186,NA,0.0187500007450581,0.451860100030899,0.309027791023254,NA,0.875,0.776190459728241,0.825595259666443,0.401308298110962,211,"-1 Yes","-200: 0% administrative guidelines","-200: 0% administrative guidelines","-200: 0% administrative guidelines",NA,"-202: >=50% administrative guidelines",NA,""
"90","be","be",2007,0,0.4,0.25,0,0,0,0,0,0,0.1,0,0.775,0,0,0.125,0,0,0.5,0.5,0.125,0.125,0.6,0,0.633333333333333,0.5,0,0,0.7125,0.9,0,0.166666666666667,0,0.5,0,0,0,0,0.5,0.3,0.15,0.166666666666667,0.5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6,0.8,1,1,0.7,0.7,1,1,0.65,1,0.5,0.833333333333333,0.100000001490116,0.193749994039536,0.125,NA,0.0625,0.280357152223587,0.5,NA,0.0500000007450581,0.433333337306976,0.237499997019768,NA,0,0.899999976158142,0.277777791023254,NA,0.0812499970197678,0.237053573131561,0.3125,NA,0.025000000372529,0.666666626930237,0.257638901472092,NA,0.0531249977648258,0.451860100030899,0.285069465637207,NA,0.891666650772095,0.776190459728241,0.83392858505249,0.405995786190033,211,"-1 Yes","-200: 0% administrative guidelines","-200: 0% administrative guidelines","-200: 0% administrative guidelines",NA,"-202: >=50% administrative guidelines",NA,""
"91","be","be",2008,0,0.4,0.25,0,0,0,0,0,0,0.1,0,0.775,0,0,0.125,0,0,0.5,0.5,0.125,0.125,0.6,0,0.633333333333333,0.5,0,0,0.7125,0.9,0,0.166666666666667,0,0.5,0,0,0,0,0.5,0.3,0.15,0.166666666666667,0.5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.6,0.7,1,1,0.7,0.7,1,1,0.65,1,0.5,0.833333333333333,0.100000001490116,0.193749994039536,0.125,NA,0.0625,0.280357152223587,0.5,NA,0.0500000007450581,0.433333337306976,0.237499997019768,NA,0,0.899999976158142,0.277777791023254,NA,0.0812499970197678,0.237053573131561,0.3125,NA,0.025000000372529,0.666666626930237,0.257638901472092,NA,0.0531249977648258,0.451860100030899,0.285069465637207,NA,0.891666650772095,0.761904776096344,0.826785683631897,0.404210060834885,211,"-1 Yes","-200: 0% administrative guidelines","-200: 0% administrative guidelines","-200: 0% administrative guidelines",NA,"-202: >=50% administrative guidelines",NA,""
"92","be","be",2009,0,0.4,0.25,0,0,0,0,0,0,0.1,0,0.775,0,0,0.125,0,0,0.5,0.5,0.125,0.125,0.6,0,0.633333333333333,0.5,0,0,0.7125,0.9,0,0.166666666666667,0,0.5,0,0,0,0,0.5,0.3,0.15,0.166666666666667,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.6,0.7,1,1,0.7,0.7,1,1,0.65,0.5,0.5,0.833333333333333,0.100000001490116,0.193749994039536,0.0833333358168602,NA,0.0625,0.280357152223587,0.5,NA,0.0500000007450581,0.433333337306976,0.237499997019768,NA,0,0.899999976158142,0.277777791023254,NA,0.0812499970197678,0.237053573131561,0.291666656732559,NA,0.025000000372529,0.666666626930237,0.257638901472092,NA,0.0531249977648258,0.451860100030899,0.274652779102325,NA,0.850000023841858,0.690476179122925,0.770238101482391,0.387468993663788,211,"-1 Yes","-200: 0% administrative guidelines","-200: 0% administrative guidelines","-200: 0% administrative guidelines",NA,"-202: >=50% administrative guidelines",NA,""
"93","be","be",2010,0,0.4,0.25,0,0,0,0,0,0,0.1,0,0.775,0,0,0.125,0,0,0.5625,0.666666666666667,0.25,0.125,0.6,0.25,0.766666666666667,0.5,0,0,0.7125,0.95,0,0.166666666666667,0,0.5,0,0,0,0,0.5,0.3,0.15,0.2,0.5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.6,0.7,1,1,0.7,0.7,1,1,0.65,1,0.5,0.833333333333333,0.100000001490116,0.193749994039536,0.125,NA,0.0625,0.330952376127243,0.5,NA,0.0500000007450581,0.529166638851166,0.237499997019768,NA,0,0.949999988079071,0.288888901472092,NA,0.0812499970197678,0.262351185083389,0.3125,NA,0.025000000372529,0.739583313465118,0.263194441795349,NA,0.0531249977648258,0.500967264175415,0.287847220897675,NA,0.850000023841858,0.761904776096344,0.805952429771423,0.411972969770432,211,"-1 Yes","-200: 0% administrative guidelines","-200: 0% administrative guidelines","-200: 0% administrative guidelines",NA,"-202: >=50% administrative guidelines",NA,""
"94","ca","ca",1980,0.05,NA,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.566666666666667,0.6,0.866666666666667,0.5,0.5,0.625,0.75,0.5,0.166666666666667,0.5,1,0.333333333333333,0.833333333333333,0.333333333333333,0,0.166666666666667,NA,0.3,0,0,0,0,0,0,0,0,0.5,0,0,0.0833333333333333,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.316666662693024,0.508333325386047,0,NA,0.333333343267441,0.451388895511627,0.5,NA,0.25,0.625,0,NA,0,0.300000011920929,0.111111111938953,NA,0.324999988079071,0.479861110448837,0.25,NA,0.125,0.462500005960464,0.0555555559694767,NA,0.224999994039536,0.471180558204651,0.152777776122093,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.316763401031494,20,"-1 Yes",NA,NA,NA,NA,NA,NA,"Policy directives (Ontario Works Policy Directive), Provincial act/statute (Ontario Works Act)?, "
"95","ca","ca",1981,0.05,NA,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.55,0.6,0.9,0.3,0.3,0.666666666666667,0.75,0.5,0.125,0.5,1,0.25,0.85,0.333333333333333,0,0.125,NA,0.35,0,0,0,0,0,0,0,0,0.5,0,0,0.0833333333333333,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.316666662693024,0.512499988079071,0,NA,0.333333343267441,0.444444447755814,0.5,NA,0.25,0.608333349227905,0,NA,0,0.349999994039536,0.111111111938953,NA,0.324999988079071,0.478472232818604,0.25,NA,0.125,0.479166686534882,0.0555555559694767,NA,0.224999994039536,0.478819459676743,0.152777776122093,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.318673104047775,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"96","ca","ca",1982,0.05,NA,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.55,0.6,0.9,0.3,0.3,0.666666666666667,0.75,0.5,0.125,0.5,1,0.25,0.775,0.333333333333333,0,0.125,NA,0.35,0,0,0,0,0,0,0,0,0.5,0,0,0.0833333333333333,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.316666662693024,0.512499988079071,0,NA,0.333333343267441,0.444444447755814,0.5,NA,0.25,0.589583337306976,0,NA,0,0.349999994039536,0.111111111938953,NA,0.324999988079071,0.478472232818604,0.25,NA,0.125,0.469791650772095,0.0555555559694767,NA,0.224999994039536,0.474131941795349,0.152777776122093,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.317501246929169,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"97","ca","ca",1983,0.05,0.6,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.55,0.6,0.9,0.3,0.3,0.666666666666667,0.75,0.5,0.125,0.5,1,0.25,0.775,0.333333333333333,0,0.125,NA,0.35,0,0,0,0,0,0,0,0,0.5,0,0,0.0833333333333333,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.387499988079071,0.512499988079071,0,NA,0.333333343267441,0.444444447755814,0.5,NA,0.25,0.589583337306976,0,NA,0,0.349999994039536,0.111111111938953,NA,0.360416650772095,0.478472232818604,0.25,NA,0.125,0.469791650772095,0.0555555559694767,NA,0.242708325386047,0.474131941795349,0.152777776122093,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.321928322315216,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"98","ca","ca",1984,0.05,0.6,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.55,0.6,0.9,0.3,0.3,0.666666666666667,0.75,0.5,0.125,0.5,1,0.25,0.775,0.333333333333333,0,0.125,NA,0.35,0,0,0,0,0,0,0,0,0.5,0,0,0.0833333333333333,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.387499988079071,0.512499988079071,0,NA,0.333333343267441,0.444444447755814,0.5,NA,0.25,0.589583337306976,0,NA,0,0.349999994039536,0.111111111938953,NA,0.360416650772095,0.478472232818604,0.25,NA,0.125,0.469791650772095,0.0555555559694767,NA,0.242708325386047,0.474131941795349,0.152777776122093,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.321928322315216,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"99","ca","ca",1985,0.05,0.6,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.55,0.6,0.9,0.3,0.3,0.666666666666667,0.75,0.5,0.125,0.5,1,0.25,0.775,0.333333333333333,0,0.125,NA,0.35,0,0,0,0,0,0,0,0,0.5,0,0,0.0833333333333333,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.387499988079071,0.512499988079071,0,NA,0.333333343267441,0.444444447755814,0.5,NA,0.25,0.589583337306976,0,NA,0,0.349999994039536,0.111111111938953,NA,0.360416650772095,0.478472232818604,0.25,NA,0.125,0.469791650772095,0.0555555559694767,NA,0.242708325386047,0.474131941795349,0.152777776122093,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.321928322315216,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"100","ca","ca",1986,0.05,0.6,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.58,0.6,0.92,0.1,0.26,0.6875,0.75,0.5,0.1,0.25,1,0.4,0.82,0.25,0,0.18,NA,0.35,0,0,0,0,0,0,0,0,0.5,0,0,0.0833333333333333,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.387499988079071,0.524999976158142,0,NA,0.333333343267441,0.411249995231628,0.5,NA,0.25,0.617500007152557,0,NA,0,0.349999994039536,0.111111111938953,NA,0.360416650772095,0.468124985694885,0.25,NA,0.125,0.483749985694885,0.0555555559694767,NA,0.242708325386047,0.475937485694885,0.152777776122093,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.3223797082901,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"101","ca","ca",1987,0.05,0.6,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.58,0.6,0.92,0.1,0.26,0.6875,0.75,0.5,0.1,0.25,1,0.4,0.82,0.25,0,0.18,NA,0.35,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.387499988079071,0.524999976158142,0,NA,0.333333343267441,0.411249995231628,0.5,NA,0.25,0.617500007152557,0,NA,0,0.349999994039536,0.0833333358168602,NA,0.360416650772095,0.468124985694885,0.25,NA,0.125,0.483749985694885,0.0416666679084301,NA,0.242708325386047,0.475937485694885,0.14583332836628,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.320643603801727,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"102","ca","ca",1988,0.05,0.6,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.58,0.6,0.92,0.1,0.26,0.6875,0.75,0.5,0.1,0.25,1,0.4,0.82,0.25,0,0.18,NA,0.35,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.387499988079071,0.524999976158142,0,NA,0.333333343267441,0.411249995231628,0.5,NA,0.25,0.617500007152557,0,NA,0,0.349999994039536,0.0833333358168602,NA,0.360416650772095,0.468124985694885,0.25,NA,0.125,0.483749985694885,0.0416666679084301,NA,0.242708325386047,0.475937485694885,0.14583332836628,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.320643603801727,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"103","ca","ca",1989,0.05,0.6,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.58,0.6,0.92,0.1,0.26,0.6875,0.75,0.5,0.1,0.25,1,0.4,0.82,0.25,0,0.18,NA,0.35,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.387499988079071,0.524999976158142,0,NA,0.333333343267441,0.411249995231628,0.5,NA,0.25,0.617500007152557,0.125,NA,0,0.349999994039536,0.0833333358168602,NA,0.360416650772095,0.468124985694885,0.25,NA,0.125,0.483749985694885,0.10416667163372,NA,0.242708325386047,0.475937485694885,0.177083343267441,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.328456103801727,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"104","ca","ca",1990,0.05,0.6,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.58,0.6,0.92,0.1,0.26,0.6875,0.75,0.5,0.1,0.25,0.966666666666667,0.4,0.82,0.25,0,0.18,NA,0.35,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.387499988079071,0.524999976158142,0,NA,0.333333343267441,0.411249995231628,0.5,NA,0.25,0.60916668176651,0.125,NA,0,0.349999994039536,0.0833333358168602,NA,0.360416650772095,0.468124985694885,0.25,NA,0.125,0.479583323001862,0.10416667163372,NA,0.242708325386047,0.473854154348373,0.177083343267441,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.32793527841568,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"105","ca","ca",1991,0.05,0.6,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.58,0.6,0.92,0.1,0.26,0.6875,0.75,0.5,0.1,0.25,0.966666666666667,0.4,0.82,0.25,0,0.18,NA,0.35,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.387499988079071,0.524999976158142,0,NA,0.333333343267441,0.411249995231628,0.5,NA,0.25,0.60916668176651,0.125,NA,0,0.349999994039536,0.0833333358168602,NA,0.360416650772095,0.468124985694885,0.25,NA,0.125,0.479583323001862,0.10416667163372,NA,0.242708325386047,0.473854154348373,0.177083343267441,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.32793527841568,20,"-1 Yes",NA,NA,NA,NA,NA,NA,"Policy directives (Ontario Works Policy Directive), Provincial act/statute (Ontario Works Act)?, "
"106","ca","ca",1992,0.05,0.6,NA,0,0.5,0,0.5,0.9,0.5,0,0,0.58,0.6,0.92,0.1,0.26,0.6875,0.75,0.5,0.1,0.333333333333333,0.966666666666667,0.4,0.82,0.2,0,0.18,NA,0.35,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.387499988079071,0.524999976158142,0,NA,0.333333343267441,0.425138890743256,0.5,NA,0.25,0.596666693687439,0.125,NA,0,0.349999994039536,0.0833333358168602,NA,0.360416650772095,0.475069433450699,0.25,NA,0.125,0.473333358764648,0.10416667163372,NA,0.242708325386047,0.474201381206512,0.177083343267441,NA,0.360000014305115,0.476190477609634,0.418095231056213,0.328022062778473,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
"107","ca","ca",1993,0.05,0.6,0.5,0,0.5,0,0.5,0.9,0.5,0,0,0.58,0.6,0.92,0.1,0.26,0.6875,0.75,0.5,0.1,0.333333333333333,0.966666666666667,0.4,0.82,0.2,0,0.18,NA,0.35,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8,0.5,0,1,0.7,NA,0.5,0,0.8,0,0,0.833333333333333,0.387499988079071,0.524999976158142,0,NA,0.375,0.425138890743256,0.5,NA,0.25,0.596666693687439,0.125,NA,0,0.349999994039536,0.0833333358168602,NA,0.381249994039536,0.475069433450699,0.25,NA,0.125,0.473333358764648,0.10416667163372,NA,0.253125011920929,0.474201381206512,0.177083343267441,NA,0.560000002384186,0.476190477609634,0.518095254898071,0.355626255273819,20,"-1 Yes",NA,NA,NA,NA,NA,NA,""
